FID IID
1045156 1045156
1045214 1045214
1047010 1047010
1047159 1047159
1048018 1048018
1048047 1048047
1049025 1049025
1049275 1049275
1049327 1049327
1049645 1049645
1050184 1050184
1050228 1050228
1051182 1051182
1051564 1051564
1052545 1052545
1052885 1052885
1052896 1052896
1053177 1053177
1053304 1053304
1053703 1053703
1053890 1053890
1054718 1054718
1056135 1056135
1056808 1056808
1057441 1057441
1057596 1057596
1057746 1057746
1058618 1058618
1059045 1059045
1059430 1059430
1059943 1059943
1060046 1060046
1060289 1060289
1060787 1060787
1060858 1060858
1060863 1060863
1062270 1062270
1062750 1062750
1062827 1062827
1064204 1064204
1064444 1064444
1064556 1064556
1065088 1065088
1065476 1065476
1065868 1065868
1066862 1066862
1067195 1067195
1068369 1068369
1068785 1068785
1068974 1068974
1069402 1069402
1071806 1071806
1072488 1072488
1072943 1072943
1073030 1073030
1073212 1073212
1074291 1074291
1074836 1074836
1075392 1075392
1077910 1077910
1078164 1078164
1078494 1078494
1078595 1078595
1078656 1078656
1078832 1078832
1079206 1079206
1079741 1079741
1080027 1080027
1080662 1080662
1081917 1081917
1082327 1082327
1083103 1083103
1085060 1085060
1085318 1085318
1086353 1086353
1086655 1086655
1087850 1087850
1088141 1088141
1089021 1089021
1089637 1089637
1090169 1090169
1090456 1090456
1090589 1090589
1091296 1091296
1092011 1092011
1092105 1092105
1092553 1092553
1092625 1092625
1093768 1093768
1093871 1093871
1093896 1093896
1094353 1094353
1094986 1094986
1096232 1096232
1096505 1096505
1096883 1096883
1097802 1097802
1100100 1100100
1100659 1100659
1103134 1103134
1103467 1103467
1104562 1104562
1108058 1108058
1109154 1109154
1109389 1109389
1111322 1111322
1112297 1112297
1113073 1113073
1113380 1113380
1113434 1113434
1113997 1113997
1114081 1114081
1114210 1114210
1114498 1114498
1114635 1114635
1114742 1114742
1115258 1115258
1115811 1115811
1118236 1118236
1119753 1119753
1120269 1120269
1120609 1120609
1120817 1120817
1120836 1120836
1121207 1121207
1121275 1121275
1121645 1121645
1121846 1121846
1122698 1122698
1123502 1123502
1124913 1124913
1125047 1125047
1125187 1125187
1127931 1127931
1128065 1128065
1128909 1128909
1129185 1129185
1130516 1130516
1131052 1131052
1131196 1131196
1131211 1131211
1131302 1131302
1131636 1131636
1131672 1131672
1132103 1132103
1132631 1132631
1132981 1132981
1133067 1133067
1133194 1133194
1133521 1133521
1133755 1133755
1134005 1134005
1136094 1136094
1136454 1136454
1137893 1137893
1138417 1138417
1140033 1140033
1140721 1140721
1141355 1141355
1141372 1141372
1141684 1141684
1144672 1144672
1145252 1145252
1145996 1145996
1146038 1146038
1146691 1146691
1147575 1147575
1148760 1148760
1148778 1148778
1150435 1150435
1151084 1151084
1152565 1152565
1153204 1153204
1153765 1153765
1153934 1153934
1154748 1154748
1155072 1155072
1156060 1156060
1156318 1156318
1156973 1156973
1157640 1157640
1158087 1158087
1158566 1158566
1158758 1158758
1159189 1159189
1159960 1159960
1160695 1160695
1161155 1161155
1161298 1161298
1161954 1161954
1162036 1162036
1162533 1162533
1162681 1162681
1162966 1162966
1164844 1164844
1165120 1165120
1166506 1166506
1167381 1167381
1168598 1168598
1168645 1168645
1168811 1168811
1169425 1169425
1170327 1170327
1170854 1170854
1171398 1171398
1172286 1172286
1172399 1172399
1172870 1172870
1173260 1173260
1173353 1173353
1174972 1174972
1176777 1176777
1177164 1177164
1177807 1177807
1178135 1178135
1179323 1179323
1179394 1179394
1179450 1179450
1180209 1180209
1180775 1180775
1181654 1181654
1181701 1181701
1182294 1182294
1182369 1182369
1182376 1182376
1182747 1182747
1183876 1183876
1183891 1183891
1184311 1184311
1184932 1184932
1185556 1185556
1185792 1185792
1186428 1186428
1186870 1186870
1186935 1186935
1187244 1187244
1188008 1188008
1189362 1189362
1189927 1189927
1191060 1191060
1191139 1191139
1192444 1192444
1192910 1192910
1193141 1193141
1193530 1193530
1194172 1194172
1194782 1194782
1194802 1194802
1195770 1195770
1196041 1196041
1196762 1196762
1196925 1196925
1197211 1197211
1197648 1197648
1198798 1198798
1199194 1199194
1199420 1199420
1199676 1199676
1199724 1199724
1201237 1201237
1202069 1202069
1202171 1202171
1202430 1202430
1202801 1202801
1203172 1203172
1203434 1203434
1205418 1205418
1205512 1205512
1205543 1205543
1205809 1205809
1206225 1206225
1206468 1206468
1207021 1207021
1207372 1207372
1207513 1207513
1207637 1207637
1208035 1208035
1208680 1208680
1210285 1210285
1210300 1210300
1210831 1210831
1211073 1211073
1211590 1211590
1212305 1212305
1212518 1212518
1212520 1212520
1213070 1213070
1213554 1213554
1214440 1214440
1215076 1215076
1215302 1215302
1215337 1215337
1215395 1215395
1215899 1215899
1216269 1216269
1216405 1216405
1216477 1216477
1217446 1217446
1217768 1217768
1218652 1218652
1219071 1219071
1219103 1219103
1220890 1220890
1221523 1221523
1222085 1222085
1222145 1222145
1222438 1222438
1222798 1222798
1223603 1223603
1223878 1223878
1224831 1224831
1225088 1225088
1226483 1226483
1226510 1226510
1227742 1227742
1227947 1227947
1228037 1228037
1228294 1228294
1228597 1228597
1230025 1230025
1230038 1230038
1232708 1232708
1232954 1232954
1233010 1233010
1233162 1233162
1233856 1233856
1234082 1234082
1235310 1235310
1235334 1235334
1235522 1235522
1236322 1236322
1236631 1236631
1237568 1237568
1238122 1238122
1238969 1238969
1238976 1238976
1239817 1239817
1240558 1240558
1242404 1242404
1242418 1242418
1242521 1242521
1243004 1243004
1244559 1244559
1244681 1244681
1245198 1245198
1245289 1245289
1245776 1245776
1248817 1248817
1249271 1249271
1249285 1249285
1249463 1249463
1250739 1250739
1251178 1251178
1252440 1252440
1253040 1253040
1253057 1253057
1253460 1253460
1253552 1253552
1254368 1254368
1255058 1255058
1255170 1255170
1256194 1256194
1256365 1256365
1256521 1256521
1257507 1257507
1257922 1257922
1259877 1259877
1260528 1260528
1261215 1261215
1262168 1262168
1262573 1262573
1263765 1263765
1265201 1265201
1265690 1265690
1266807 1266807
1266906 1266906
1267047 1267047
1268775 1268775
1269575 1269575
1269870 1269870
1270171 1270171
1272762 1272762
1273402 1273402
1274413 1274413
1275475 1275475
1276469 1276469
1276841 1276841
1276853 1276853
1277447 1277447
1277748 1277748
1278319 1278319
1278702 1278702
1279482 1279482
1281875 1281875
1282043 1282043
1284909 1284909
1285621 1285621
1285729 1285729
1285741 1285741
1286132 1286132
1286334 1286334
1287488 1287488
1288975 1288975
1289194 1289194
1289846 1289846
1290245 1290245
1290331 1290331
1291275 1291275
1292409 1292409
1293035 1293035
1293318 1293318
1293347 1293347
1293791 1293791
1295128 1295128
1295631 1295631
1296077 1296077
1296098 1296098
1296160 1296160
1296393 1296393
1296444 1296444
1296602 1296602
1296969 1296969
1297632 1297632
1300249 1300249
1300375 1300375
1300896 1300896
1301387 1301387
